,ccd,qid,rcid,field
73720.0,3,3,10,145
73720.0,11,4,43,1143
73721.0,5,2,17,1226
73721.0,14,1,52,186
73722.0,2,3,6,1376
73722.0,11,4,43,333
73723.0,1,2,1,281
73723.0,10,1,36,1274
73724.0,2,3,6,279
73724.0,10,3,38,1272
73725.0,3,1,8,1274
73725.0,12,1,44,233
73726.0,11,2,41,1108
73727.0,7,1,24,46
73727.0,15,4,59,1053
73728.0,1,1,0,232
73728.0,4,2,13,233
73728.0,9,2,33,1227
73729.0,2,4,7,332
73729.0,10,3,38,1324
73730.0,6,1,20,1079
73731.0,2,4,7,1226
73731.0,10,3,38,186
73732.0,7,1,24,1184
73732.0,15,2,57,146
73733.0,1,1,0,383
73733.0,10,1,36,1376
73734.0,7,2,25,100
73734.0,13,2,49,1101
73735.0,1,4,3,1276
73735.0,4,3,14,1277
73735.0,9,3,34,235
73736.0,10,1,36,284
73737.0,11,1,40,282
73738.0,3,1,8,1375
73739.0,5,2,17,281
73739.0,14,1,52,1274
73740.0,7,2,25,146
73740.0,15,2,57,1144
73741.0,5,2,17,1482
73741.0,14,2,53,437
73742.0,14,2,53,1274
73743.0,8,1,28,1274
73743.0,13,1,48,232
73743.0,16,2,61,233
73744.0,5,1,16,1429
73744.0,8,2,29,1430
73744.0,13,2,49,384
73745.0,8,1,28,1585
73745.0,13,1,48,538
73745.0,16,2,61,539
73746.0,4,1,12,1275
73746.0,9,1,32,233
73746.0,12,2,45,234
73747.0,6,4,23,1324
73747.0,15,4,59,282
73748.0,7,3,26,1274
73748.0,16,4,63,233
73749.0,6,2,21,1274
73749.0,15,2,57,233
73750.0,7,4,27,282
73751.0,5,2,17,539
73751.0,14,2,53,1534
73752.0,9,1,32,232
73752.0,12,2,45,233
73753.0,7,1,24,1375
73754.0,3,2,9,1322
73754.0,12,1,44,280
73755.0,6,3,22,1107
73755.0,13,4,51,73
73756.0,2,2,5,1274
73756.0,11,3,42,233
73757.0,7,4,27,1227
73758.0,1,3,2,1186
73758.0,4,3,14,1187
73758.0,14,2,53,1146
73759.0,8,3,30,187
73760.0,3,4,11,1274
73760.0,11,3,42,233
73761.0,6,4,23,1274
73761.0,14,3,54,233
73762.0,7,4,27,1274
73763.0,6,4,23,1481
73763.0,15,4,59,436
73764.0,12,1,44,1079
73765.0,6,1,20,1143
73765.0,13,2,49,108
73766.0,3,4,11,186
73766.0,11,3,42,1184
73767.0,6,3,22,1324
73767.0,15,3,58,282
73768.0,1,1,0,232
73768.0,4,2,13,233
73768.0,9,2,33,1227
73769.0,6,3,22,107
73770.0,10,1,36,1274
73771.0,3,2,9,1323
73771.0,12,4,47,281
73772.0,2,2,5,232
73772.0,11,4,43,1227
73773.0,4,1,12,333
73773.0,9,1,32,1324
73774.0,6,2,21,1274
73774.0,15,1,56,233
73775.0,2,2,5,1274
73775.0,11,1,40,233
73776.0,8,1,28,333
73776.0,13,1,48,1324
73777.0,6,4,23,1185
73778.0,5,1,16,187
73778.0,8,2,29,188
73778.0,13,2,49,1185
73779.0,13,4,51,1428
73779.0,16,3,62,1429
73780.0,10,1,36,487
73781.0,7,4,27,281
73782.0,7,4,27,1274
73783.0,3,3,10,188
73783.0,9,4,35,1185
73783.0,12,3,46,1186
73784.0,3,2,9,281
73784.0,12,1,44,1274
73785.0,6,3,22,1274
73786.0,7,3,26,1273
73786.0,16,3,62,232
73787.0,4,4,15,1324
73787.0,9,4,35,281
73787.0,12,3,46,282
73788.0,1,3,2,1229
73788.0,10,3,38,189
73789.0,14,3,54,1275
73790.0,6,3,22,1277
73790.0,15,4,59,236
73791.0,6,3,22,1274
73791.0,15,4,59,233
73792.0,11,4,43,1227
73793.0,3,3,10,282
73793.0,12,3,46,1275
73794.0,1,4,3,281
73794.0,4,3,14,282
73794.0,9,3,34,1274
73795.0,6,3,22,189
73796.0,7,1,24,70
73796.0,13,2,49,1074
73797.0,3,3,10,1274
73797.0,12,3,46,233
73797.0,13,1,48,1227
73798.0,4,1,12,1210
73798.0,11,2,41,171
73799.0,2,2,5,1274
73799.0,11,4,43,233
73800.0,3,2,9,146
73800.0,11,2,41,1144
73801.0,4,4,15,1274
73801.0,9,4,35,232
73801.0,12,3,46,233
73802.0,2,1,4,232
73802.0,10,3,38,1227
73803.0,12,1,44,1274
73804.0,7,3,26,233
73804.0,16,4,63,1228
73805.0,1,2,1,1274
73805.0,10,4,39,233
73806.0,1,4,3,1323
73806.0,4,3,14,1324
73807.0,1,1,0,145
73807.0,4,2,13,146
73807.0,12,2,45,1144
73808.0,3,1,8,233
73808.0,12,1,44,1228
73809.0,4,1,12,1274
73809.0,9,1,32,232
73810.0,6,3,22,384
73810.0,15,3,58,1377
73811.0,9,4,35,1274
73811.0,12,3,46,1275
73812.0,1,4,3,330
73812.0,4,3,14,331
73812.0,9,3,34,1322
73813.0,10,2,37,282
73814.0,5,3,18,1227
73815.0,1,2,1,770
73815.0,9,4,35,1770
73815.0,12,3,46,1771
73816.0,8,2,29,1274
73816.0,13,1,48,232
73817.0,2,4,7,281
73817.0,15,1,56,233
73818.0,5,1,16,1273
73820.0,7,2,25,282
73820.0,16,1,60,1275
73821.0,6,1,20,233
73822.0,3,2,9,1227
73822.0,12,1,44,187
73823.0,4,1,12,1376
73823.0,9,1,32,332
73823.0,12,2,45,333
73824.0,1,4,3,281
73824.0,4,3,14,282
73824.0,9,3,34,1274
73825.0,7,4,27,1185
73825.0,15,3,58,147
73826.0,1,2,1,1272
73826.0,10,1,36,231
73827.0,4,1,12,1274
73827.0,9,1,32,232
73828.0,2,3,6,1274
73828.0,11,4,43,233
73829.0,2,1,4,280
73829.0,10,2,37,1273
73830.0,12,1,44,1228
73831.0,2,3,6,1275
73831.0,11,3,42,234
73832.0,4,1,12,1228
73832.0,9,1,32,187
73833.0,2,2,5,232
73833.0,11,4,43,1227
73834.0,3,3,10,1274
73834.0,12,4,47,233
73835.0,5,1,16,332
73835.0,8,2,29,333
73835.0,13,2,49,1324
73836.0,9,1,32,1184
73836.0,12,2,45,1185
73837.0,3,1,8,187
73837.0,12,1,44,1185
73838.0,5,4,19,1274
73838.0,8,3,30,1275
73838.0,13,3,50,233
73839.0,6,2,21,1884
73839.0,13,2,49,857
73839.0,16,1,60,858
73840.0,8,3,30,540
73841.0,7,2,25,1273
73841.0,16,2,61,232
73842.0,1,2,1,1186
73842.0,10,2,37,148
73843.0,6,3,22,1375
73843.0,15,4,59,332
73844.0,3,4,11,1481
73844.0,11,3,42,436
73845.0,1,2,1,282
73845.0,10,1,36,1275
73846.0,6,1,20,280
73846.0,14,3,54,1273
73847.0,2,2,5,1274
73847.0,11,4,43,233
73848.0,7,1,24,282
73848.0,16,1,60,1275
73849.0,1,4,3,1273
73849.0,4,3,14,1274
73849.0,9,3,34,232
73850.0,2,2,5,1273
73850.0,11,4,43,232
73851.0,3,3,10,232
73851.0,16,1,60,187
73852.0,3,2,9,281
73852.0,12,1,44,1274
73853.0,7,3,26,1324
73853.0,16,3,62,282
73854.0,4,1,12,232
73854.0,9,1,32,1226
73854.0,12,2,45,1227
73855.0,6,1,20,1376
73855.0,14,2,53,333
73856.0,7,4,27,186
73856.0,16,4,63,1184
73857.0,3,1,8,1376
73857.0,12,1,44,333
73858.0,6,4,23,146
73858.0,14,4,55,1144
73859.0,6,2,21,1274
73859.0,15,4,59,233
73860.0,7,4,27,1274
73860.0,15,3,58,233
73861.0,3,2,9,1274
73861.0,12,2,45,233
73862.0,6,4,23,232
73862.0,14,3,54,1227
73863.0,1,4,3,1274
73863.0,6,1,20,233
73863.0,14,2,53,1228
73864.0,10,1,36,281
73865.0,1,2,1,1274
73865.0,10,2,37,233
73866.0,7,2,25,233
73866.0,16,1,60,1228
73867.0,2,4,7,1322
73867.0,15,1,56,1273
73868.0,6,3,22,1323
73869.0,11,3,42,1274
73870.0,1,1,0,1187
73870.0,4,2,13,1188
73870.0,10,1,36,149
73871.0,7,1,24,232
73871.0,15,2,57,1227
73872.0,1,3,2,1274
73872.0,10,3,38,233
73873.0,6,3,22,1274
73873.0,15,4,59,233
73874.0,7,2,25,1275
73874.0,16,2,61,234
73875.0,3,2,9,591
73875.0,12,1,44,1587
73876.0,6,1,20,280
73876.0,14,1,52,1273
73877.0,1,1,0,1273
73877.0,4,2,13,1274
73877.0,9,2,33,232
73878.0,5,1,16,231
73878.0,8,2,29,232
73878.0,13,2,49,1226
73879.0,4,3,14,1429
73879.0,9,3,34,383
73880.0,11,2,41,232
73881.0,7,1,24,1275
73881.0,15,2,57,234
73882.0,2,2,5,281
73882.0,11,1,40,1274
73883.0,4,1,12,282
73883.0,9,1,32,1274
73884.0,5,2,17,1375
73884.0,14,1,52,332
73885.0,6,2,21,1274
73885.0,15,1,56,233
73886.0,1,1,0,1478
73886.0,10,1,36,433
73887.0,2,3,6,1375
73887.0,11,4,43,332
73888.0,5,2,17,1407
73888.0,13,1,48,362
73889.0,4,1,12,233
73889.0,9,1,32,1227
73889.0,12,2,45,1228
73890.0,1,3,2,332
73890.0,10,4,39,1324
73891.0,5,3,18,146
73891.0,13,3,50,1144
73892.0,6,3,22,107
73892.0,14,3,54,1108
73893.0,1,3,2,1324
73893.0,10,4,39,282
73894.0,3,2,9,75
73894.0,12,1,44,1079
73895.0,7,4,27,333
73896.0,13,3,50,1077
73897.0,4,4,15,872
73897.0,6,1,20,1885
73897.0,13,1,48,858
73897.0,15,2,57,859
73898.0,3,1,8,1274
73898.0,11,2,41,233
73899.0,11,2,41,1319
73900.0,7,2,25,1228
73900.0,16,1,60,188
73901.0,8,2,29,1430
73901.0,13,2,49,384
73902.0,7,2,25,282
73902.0,16,4,63,1275
73903.0,3,1,8,282
73903.0,11,2,41,1275
73904.0,6,4,23,1272
73904.0,14,3,54,231
73905.0,4,4,15,1534
73905.0,9,4,35,487
73906.0,2,1,4,1480
73906.0,11,4,43,435
73907.0,5,1,16,232
73907.0,8,2,29,233
73907.0,13,2,49,1227
73908.0,2,4,7,730
73908.0,10,3,38,1729
73909.0,7,4,27,233
73910.0,2,1,4,281
73910.0,10,2,37,1274
73911.0,3,4,11,1274
73911.0,16,2,61,1228
73912.0,6,4,23,1274
73912.0,15,4,59,233
73913.0,4,1,12,187
73913.0,9,2,33,1184
73914.0,11,2,41,1274
73915.0,6,2,21,1088
73915.0,16,1,60,56
73916.0,2,1,4,281
73916.0,10,2,37,1274
73917.0,2,1,4,1274
73917.0,10,2,37,233
73918.0,3,2,9,1274
73918.0,12,4,47,233
73919.0,6,1,20,281
73920.0,7,1,24,233
73920.0,16,1,60,1228
73921.0,5,3,18,1228
73921.0,14,4,55,188
73922.0,2,2,5,232
73922.0,11,1,40,1227
73923.0,6,3,22,487
73923.0,15,4,59,1481
73924.0,7,3,26,1228
73924.0,16,4,63,188
73925.0,3,4,11,1324
73925.0,11,3,42,282
73926.0,2,1,4,282
73926.0,11,1,40,1275
73927.0,7,2,25,1108
73927.0,14,2,53,74
73928.0,4,1,12,282
73928.0,9,4,35,1274
73928.0,12,3,46,1275
73929.0,10,2,37,1275
73930.0,2,2,5,232
73930.0,11,1,40,1227
73931.0,5,2,17,72
73931.0,8,2,29,73
73931.0,16,3,62,1077
73932.0,7,2,25,333
73932.0,16,2,61,1325
73933.0,2,4,7,1324
73934.0,7,3,26,1276
73934.0,16,3,62,235
73935.0,3,1,8,1324
73935.0,12,1,44,282
73936.0,6,2,21,333
73936.0,15,2,57,1325
73937.0,11,2,41,233
73938.0,4,4,15,384
73938.0,9,4,35,1376
73939.0,4,4,15,1273
73939.0,9,4,35,231
73940.0,7,4,27,282
73940.0,16,4,63,1275
73941.0,5,4,19,107
73941.0,8,3,30,108
73942.0,2,2,5,1226
73942.0,11,1,40,186
73943.0,7,2,25,1143
73943.0,15,1,56,108
73944.0,2,3,6,232
73944.0,11,4,43,1227
73945.0,4,1,12,1324
73945.0,9,1,32,281
73946.0,9,1,32,281
73946.0,12,2,45,282
73947.0,3,3,10,282
73947.0,12,4,47,1275
73948.0,4,3,14,332
73948.0,5,2,17,1323
73948.0,14,1,52,281
73949.0,6,4,23,1274
73949.0,14,3,54,233
73950.0,1,4,3,281
73950.0,4,3,14,282
73951.0,6,4,23,188
73951.0,15,4,59,1186
73952.0,2,1,4,1377
73952.0,11,1,40,334
73953.0,11,2,41,1077
73954.0,3,1,8,282
73954.0,12,1,44,1275
73955.0,11,2,41,333
73956.0,6,4,23,281
73956.0,14,3,54,1274
73957.0,7,2,25,1275
73957.0,16,2,61,234
73958.0,3,4,11,1273
73958.0,11,3,42,232
73959.0,8,4,31,1274
73959.0,13,4,51,232
73960.0,7,4,27,1274
73960.0,11,2,41,233
73961.0,6,4,23,281
73961.0,14,3,54,1274
73962.0,1,3,2,1427
73962.0,10,4,39,382
73963.0,11,1,40,187
73964.0,7,1,24,232
73964.0,15,2,57,1227
73965.0,8,4,31,1324
73965.0,13,4,51,281
73965.0,16,3,62,282
73966.0,7,1,24,282
73967.0,7,3,26,332
73967.0,12,1,44,1324
73968.0,3,3,10,281
73968.0,12,4,47,1274
73969.0,3,1,8,1274
73969.0,11,2,41,233
73970.0,3,2,9,281
73970.0,12,1,44,1274
73971.0,4,4,15,1184
73971.0,16,1,60,1144
73972.0,7,3,26,1274
73972.0,16,4,63,233
73973.0,3,2,9,282
73973.0,12,1,44,1275
73974.0,5,2,17,1375
73974.0,14,4,55,332
73975.0,5,2,17,281
73975.0,14,1,52,1274
73976.0,8,1,28,233
73976.0,16,2,61,1228
73977.0,6,1,20,233
73977.0,14,2,53,1228
73978.0,5,2,17,1273
73978.0,14,1,52,232
73979.0,1,3,2,852
73979.0,10,3,38,1861
73980.0,4,4,15,1376
73980.0,9,3,34,332
73981.0,2,1,4,332
73981.0,11,1,40,1324
73982.0,2,2,5,1274
73982.0,11,1,40,233
73983.0,14,4,55,187
73984.0,4,4,15,1184
73984.0,12,4,47,146
73985.0,1,4,3,281
73985.0,10,4,39,1274
73986.0,5,2,17,281
73986.0,14,2,53,1274
73987.0,7,4,27,1275
73988.0,7,2,25,1184
73988.0,16,4,63,146
73989.0,5,2,17,281
73989.0,14,1,52,1274
73990.0,4,4,15,282
73990.0,9,4,35,1274
73990.0,12,3,46,1275
73991.0,15,2,57,233
73992.0,10,3,38,233
73993.0,3,3,10,1586
73993.0,12,3,46,540
73994.0,6,1,20,1132
73995.0,8,2,29,1274
73995.0,13,3,50,232
73996.0,2,4,7,189
73996.0,16,1,60,149
73997.0,4,4,15,281
73997.0,13,2,49,232
73998.0,7,3,26,1185
73998.0,16,4,63,147
73999.0,5,3,18,1275
73999.0,14,3,54,234
74000.0,6,2,21,281
74000.0,15,1,56,1274
74001.0,2,4,7,1274
74002.0,3,1,8,281
74003.0,3,3,10,1274
74003.0,12,4,47,233
74004.0,8,4,31,1228
74004.0,13,4,51,187
74004.0,16,3,62,188
74005.0,6,1,20,1228
74005.0,14,2,53,188
74006.0,7,4,27,1227
74006.0,15,3,58,187
74007.0,15,4,59,1227
74008.0,4,4,15,1275
74008.0,9,4,35,233
74008.0,12,3,46,234
74009.0,6,3,22,1274
74009.0,15,4,59,233
74010.0,12,1,44,233
74011.0,7,1,24,1274
74011.0,15,3,58,233
74012.0,7,3,26,1324
74012.0,16,3,62,282
74013.0,6,2,21,1274
74013.0,15,1,56,233
74014.0,6,3,22,1274
74014.0,15,4,59,233
74015.0,8,1,28,1274
74015.0,16,2,61,233
74016.0,8,4,31,233
74017.0,7,3,26,1274
74018.0,4,1,12,1143
74018.0,11,1,40,108
74019.0,8,1,28,1274
74019.0,13,1,48,232
74019.0,16,2,61,233
74020.0,3,2,9,186
74020.0,12,4,47,1184
74021.0,5,3,18,1323
74021.0,14,4,55,281
74022.0,5,2,17,280
74023.0,2,3,6,281
74023.0,15,2,57,233
74024.0,2,1,4,282
74025.0,3,3,10,281
74025.0,13,1,48,232
74025.0,16,2,61,233
74026.0,11,2,41,233
74027.0,12,1,44,74
74028.0,3,4,11,434
74028.0,12,4,47,1428
74029.0,2,2,5,1273
74029.0,11,1,40,232
74030.0,11,2,41,233
74031.0,1,1,0,232
74031.0,4,2,13,233
74031.0,9,3,34,1227
74032.0,4,1,12,1275
74032.0,9,1,32,233
74033.0,6,2,21,1274
74033.0,15,1,56,233
74034.0,8,4,31,542
74034.0,13,4,51,1536
74034.0,16,3,62,1537
74035.0,2,1,4,1636
74035.0,11,4,43,591
74036.0,5,3,18,1227
74037.0,1,1,0,1273
74037.0,10,4,39,232
74038.0,1,4,3,281
74038.0,4,3,14,282
74038.0,14,2,53,233
74039.0,1,3,2,1324
74039.0,10,4,39,282
74040.0,6,4,23,281
74040.0,15,4,59,1274
74041.0,2,4,7,281
74041.0,6,2,21,1274
74041.0,15,1,56,233
74042.0,2,4,7,1185
74043.0,1,3,2,1274
74043.0,10,3,38,233
74044.0,2,2,5,134
74044.0,11,2,41,1133
74045.0,2,2,5,1274
74045.0,11,1,40,233
74046.0,2,4,7,1274
74047.0,4,2,13,1274
74047.0,9,4,35,232
74048.0,6,4,23,1586
74049.0,11,1,40,282
74050.0,6,2,21,1183
74050.0,14,3,54,145
74051.0,7,1,24,1184
74051.0,15,3,58,146
74052.0,8,2,29,383
74052.0,13,2,49,1375
74053.0,8,3,30,1275
74053.0,13,3,50,233
74054.0,7,1,24,187
74054.0,15,2,57,1185
74055.0,8,2,29,1425
74055.0,13,4,51,379
74056.0,7,3,26,1274
74056.0,16,4,63,233
74057.0,3,1,8,768
74057.0,11,4,43,1768
74058.0,5,3,18,281
74058.0,14,3,54,1274
74059.0,8,4,31,383
74059.0,13,4,51,1375
74060.0,6,3,22,1274
74060.0,15,4,59,233
74061.0,7,3,26,1053
74061.0,14,4,55,25
74062.0,7,1,24,1144
74062.0,14,2,53,109
74063.0,7,1,24,591
74063.0,16,4,63,1587
74064.0,1,3,2,233
74064.0,10,4,39,1228
74065.0,7,4,27,281
74066.0,7,4,27,1274
74066.0,15,3,58,233
74067.0,6,1,20,1274
74067.0,15,1,56,233
74068.0,11,2,41,1587
74069.0,6,2,21,382
74069.0,15,2,57,1375
74070.0,5,2,17,1274
74070.0,14,1,52,233
74071.0,1,2,1,1274
74071.0,10,2,37,233
74072.0,7,3,26,280
74072.0,15,3,58,1273
74073.0,7,2,25,331
74073.0,16,4,63,1323
74074.0,5,3,18,146
74074.0,13,3,50,1144
74075.0,2,4,7,282
74075.0,10,3,38,1275
74076.0,5,2,17,1274
74076.0,14,2,53,233
74077.0,5,2,17,332
74077.0,14,2,53,1324
74078.0,1,2,1,1427
74078.0,10,2,37,382
74079.0,7,4,27,281
74079.0,15,3,58,1274
74080.0,11,2,41,1143
74081.0,7,3,26,1274
74081.0,16,4,63,233
74082.0,11,2,41,233
74083.0,7,2,25,1274
74083.0,16,1,60,233
74084.0,5,2,17,1274
74084.0,14,1,52,233
74085.0,1,3,2,1323
74085.0,10,4,39,281
74086.0,2,2,5,282
74086.0,11,1,40,1275
74087.0,5,1,16,767
74087.0,8,2,29,768
74087.0,13,2,49,1767
74087.0,16,2,61,1768
74088.0,2,3,6,233
74089.0,6,2,21,1274
74089.0,15,1,56,233
74090.0,5,1,16,145
74090.0,8,2,29,146
74090.0,13,1,48,1143
74090.0,16,2,61,1144
74091.0,3,1,8,830
74091.0,9,1,32,1835
74091.0,12,2,45,1836
74092.0,7,3,26,333
74092.0,12,1,44,1325
74093.0,2,4,7,1186
74093.0,11,4,43,148
74094.0,3,1,8,1274
74094.0,11,3,42,233
74095.0,7,1,24,233
74096.0,7,2,25,233
74096.0,16,1,60,1228
74097.0,6,4,23,1132
74097.0,14,3,54,98
74098.0,2,4,7,1272
74098.0,15,1,56,1226
74099.0,7,3,26,1274
74100.0,7,1,24,232
74100.0,15,2,57,1227
74101.0,3,1,8,1273
74101.0,11,2,41,232
74102.0,6,2,21,1324
74102.0,15,2,57,282
74103.0,6,1,20,589
74103.0,14,2,53,1585
74104.0,7,4,27,1274
74104.0,15,3,58,233
74105.0,3,3,10,1680
74106.0,6,3,22,1274
74107.0,5,2,17,1429
74107.0,14,4,55,384
74108.0,5,4,19,1324
74108.0,8,3,30,1325
74108.0,13,3,50,282
74109.0,7,4,27,1274
74109.0,16,4,63,233
74110.0,6,1,20,149
74110.0,14,3,54,1147
74111.0,2,4,7,853
74111.0,10,3,38,1862
74112.0,7,4,27,71
74112.0,10,1,36,1075
74113.0,6,3,22,233
74114.0,1,4,3,280
74114.0,4,3,14,281
74114.0,14,1,52,232
74115.0,7,1,24,1274
74115.0,15,2,57,233
74116.0,3,4,11,282
74116.0,11,3,42,1275
74116.0,16,2,61,234
74117.0,5,3,18,1324
74117.0,14,4,55,282
74118.0,2,4,7,187
74118.0,11,4,43,1185
74119.0,5,4,19,1322
74119.0,8,3,30,1323
74119.0,13,3,50,280
74120.0,7,3,26,1323
74120.0,16,4,63,281
74121.0,10,2,37,1325
74122.0,5,3,18,184
74122.0,14,4,55,1182
74123.0,16,3,62,232
74124.0,7,4,27,488
74124.0,16,4,63,1482
74125.0,2,2,5,1274
74125.0,11,1,40,233
74126.0,2,3,6,1275
74126.0,16,1,60,1229
74127.0,1,3,2,1322
74127.0,14,1,52,1273
74128.0,2,1,4,332
74129.0,11,2,41,233
74130.0,11,1,40,187
74131.0,1,4,3,1184
74131.0,4,3,14,1185
74131.0,9,3,34,146
74132.0,7,4,27,108
74132.0,15,3,58,1109
74133.0,7,4,27,1376
74134.0,2,2,5,1274
74134.0,11,4,43,233
74135.0,5,4,19,383
74135.0,8,3,30,384
74135.0,13,3,50,1376
74136.0,9,2,33,233
74137.0,9,1,32,639
74137.0,12,2,45,640
74138.0,2,4,7,568
74138.0,9,4,35,1563
74138.0,12,3,46,1564
74139.0,7,1,24,282
74139.0,16,4,63,1275
74140.0,1,2,1,281
74140.0,10,1,36,1274
74141.0,1,2,1,281
74141.0,10,4,39,1274
74142.0,6,1,20,1274
74142.0,14,2,53,233
74143.0,7,2,25,231
74143.0,15,3,58,1226
74144.0,7,2,25,282
74144.0,16,1,60,1275
74145.0,6,3,22,1273
74146.0,7,3,26,1325
74146.0,16,4,63,283
74147.0,4,4,15,1325
74147.0,9,4,35,282
74147.0,14,1,52,1275
74148.0,2,1,4,1429
74148.0,10,2,37,384
74149.0,4,4,15,1374
74149.0,9,4,35,330
74149.0,12,3,46,331
74150.0,7,4,27,1324
74151.0,5,1,16,1273
74151.0,8,2,29,1274
74151.0,13,2,49,232
74152.0,6,4,23,1273
74152.0,15,4,59,232
74153.0,6,1,20,1143
74153.0,13,1,48,108
74154.0,9,2,33,187
74155.0,5,4,19,1274
74155.0,8,3,30,1275
74155.0,13,3,50,233
74156.0,16,1,60,1228
74157.0,2,1,4,1274
74157.0,10,2,37,233
74158.0,5,3,18,1274
74158.0,14,4,55,233
74159.0,7,4,27,1376
74160.0,2,2,5,332
74160.0,11,2,41,1324
74161.0,5,1,16,1274
74161.0,8,2,29,1275
74161.0,13,2,49,233
74162.0,2,3,6,1273
74162.0,11,4,43,232
74163.0,7,3,26,335
74163.0,13,4,51,1326
74163.0,16,3,62,1327
74164.0,3,4,11,1226
74164.0,11,4,43,186
74165.0,4,1,12,235
74165.0,9,2,33,1229
74166.0,6,3,22,1227
74166.0,15,4,59,187
74167.0,11,2,41,234
74168.0,15,1,56,1863
74169.0,12,1,44,1685
74170.0,4,4,15,281
74170.0,13,2,49,232
74171.0,8,4,31,146
74171.0,16,4,63,1144
74172.0,5,4,19,186
74172.0,8,3,30,187
74172.0,14,4,55,1184
74173.0,1,3,2,281
74173.0,10,4,39,1274
74174.0,11,1,40,187
74175.0,6,1,20,686
74175.0,14,2,53,1684
74176.0,7,4,27,1274
74176.0,15,3,58,233
74177.0,1,2,1,1273
74177.0,10,1,36,232
74178.0,3,2,9,187
74178.0,12,1,44,1185
74179.0,6,4,23,1184
74180.0,7,2,25,233
74180.0,16,1,60,1228
74181.0,5,3,18,231
74181.0,14,4,55,1226
74182.0,4,4,15,1227
74182.0,12,3,46,187
74182.0,13,2,49,1184
74183.0,6,4,23,232
74184.0,1,1,0,1273
74184.0,4,2,13,1274
74184.0,9,3,34,232
74185.0,7,4,27,1324
74185.0,15,3,58,282
74186.0,4,3,14,1374
74186.0,9,3,34,330
74187.0,2,4,7,1376
74187.0,11,4,43,333
74188.0,1,3,2,1375
74188.0,10,4,39,332
74189.0,3,1,8,1558
74189.0,10,2,37,512
74190.0,8,4,31,281
74191.0,6,1,20,1534
74191.0,15,1,56,488
74192.0,2,1,4,331
74192.0,10,2,37,1323
74193.0,14,2,53,232
74194.0,1,3,2,280
74194.0,10,4,39,1273
74195.0,11,1,40,107
74196.0,10,2,37,232
74197.0,1,4,3,433
74197.0,4,3,14,434
74197.0,10,4,39,1427
74198.0,7,3,26,281
74198.0,16,3,62,1274
74199.0,2,4,7,233
74199.0,10,3,38,1228
74200.0,3,4,11,232
74200.0,16,1,60,187
74201.0,8,3,30,233
74201.0,13,3,50,1227
74202.0,7,3,26,706
74203.0,2,1,4,282
74203.0,10,3,38,1275
74204.0,1,4,3,1228
74204.0,4,3,14,1229
74204.0,9,3,34,188
74205.0,6,1,20,232
74205.0,14,2,53,1227
74206.0,1,1,0,1326
74206.0,10,1,36,284
74207.0,7,3,26,1274
74208.0,8,1,28,1227
74208.0,13,1,48,186
74208.0,16,2,61,187
74209.0,7,1,24,1274
74209.0,16,1,60,233
74210.0,11,1,40,1227
74211.0,1,1,0,281
74211.0,4,2,13,282
74211.0,9,3,34,1274
74212.0,6,4,23,333
74212.0,14,3,54,1325
74213.0,15,3,58,1428
74214.0,15,3,58,233
74215.0,5,2,17,1274
74215.0,14,1,52,233
74216.0,8,1,28,333
74216.0,13,1,48,1324
74217.0,6,3,22,1481
74217.0,15,3,58,436
74218.0,6,1,20,1274
74218.0,14,2,53,233
74219.0,7,3,26,1274
74219.0,16,4,63,233
74220.0,2,2,5,1274
74220.0,11,4,43,233
74221.0,5,1,16,1183
74221.0,8,2,29,1184
74221.0,13,1,48,145
74221.0,16,2,61,146
74222.0,1,3,2,232
74222.0,10,4,39,1227
74222.0,14,2,53,187
74223.0,6,4,23,1274
74223.0,15,4,59,233
74224.0,7,3,26,1274
74224.0,16,3,62,233
74225.0,2,4,7,1323
74225.0,10,3,38,281
74226.0,11,3,42,281
74227.0,1,2,1,1228
74227.0,10,1,36,188
74228.0,7,4,27,1274
74229.0,7,4,27,1274
74230.0,15,3,58,233
74231.0,4,2,13,1274
74231.0,9,2,33,232
74232.0,2,2,5,1324
74232.0,11,1,40,282
74233.0,2,3,6,1375
74233.0,11,4,43,332
74234.0,6,4,23,232
74234.0,14,3,54,1227
74235.0,1,4,3,1107
74235.0,4,4,15,1108
74235.0,11,4,43,74
74236.0,7,1,24,1274
74236.0,15,2,57,233
74237.0,6,1,20,1274
74237.0,14,2,53,233
74238.0,6,2,21,232
74238.0,15,1,56,1227
74239.0,7,1,24,331
74240.0,5,1,16,333
74240.0,14,4,55,1325
74241.0,7,3,26,1324
74241.0,16,3,62,282
74242.0,5,1,16,1226
74242.0,8,2,29,1227
74242.0,13,4,51,186
74243.0,16,3,62,1227
74244.0,2,3,6,282
74244.0,7,1,24,1275
74244.0,15,2,57,234
74245.0,2,2,5,1274
74245.0,11,1,40,233
74246.0,2,2,5,1275
74246.0,11,2,41,234
74247.0,9,1,32,1351
74248.0,5,4,19,281
74248.0,8,3,30,282
74248.0,13,3,50,1274
74249.0,5,2,17,331
74249.0,14,2,53,1323
74250.0,5,4,19,1228
74250.0,8,3,30,1229
74251.0,3,3,10,1376
74251.0,12,4,47,333
74252.0,3,4,11,1274
74252.0,16,1,60,1228
74253.0,1,3,2,281
74253.0,10,4,39,1274
74254.0,8,1,28,234
74254.0,13,2,49,1228
74255.0,5,1,16,1274
74256.0,7,2,25,1375
